lat,lon,travel_time_mins
53.80591263075947,-1.5335382460016578,30.533333333333335
53.782686130169495,-1.596711023822085,55.016666666666666
53.76825392116436,-1.5575913416858231,51.666666666666664
53.798066961296726,-1.5736555514843544,40.05
53.77778246641952,-1.5391662761554386,49.3
53.83123434109618,-1.516630736214143,22.25
53.827329679715305,-1.5263437460242482,27.516666666666666
53.81483872727241,-1.523705822463361,22.05
53.860481912622106,-1.5927909616225844,71.16666666666667
53.80294428324013,-1.5417833274621966,33.083333333333336
53.85244751276208,-1.594096072067844,67.3
53.84949802767708,-1.60182983404245,68.21666666666667
53.81283163212482,-1.6159700289827763,52.68333333333333
53.765489184488175,-1.5475659081899948,57.233333333333334
53.78576898045985,-1.5300509732771357,44.583333333333336
53.83073876993059,-1.6123489999016902,51.016666666666666
53.81804278194184,-1.5605112510372752,60.28333333333333
53.83751047404498,-1.517399501051829,32.8
53.859247448624,-1.5066147036454092,66.43333333333334
53.85171334923041,-1.5207504425865337,55.9
53.798522688870094,-1.478957857766673,50.75
53.78398183164736,-1.498286029069644,93.33333333333333
53.77888882143738,-1.4779235089068918,357.26666666666665
53.75593634361306,-1.581071374233555,66.7
53.74531854850895,-1.517316984827715,61.95
53.812457486007816,-1.5311379184069107,44.36666666666667
53.79382444045932,-1.5959517577435651,52.21666666666667
53.800931993310925,-1.5768501679738656,45.233333333333334
53.76811264358234,-1.5683480246675996,61.35
53.8004500887552,-1.6073407085744758,47.68333333333333
53.75960369904857,-1.6107909405696288,378.98333333333335
53.7811906881956,-1.5200198934289164,47.86666666666667
53.781444679969816,-1.6439072586306165,88.86666666666666
53.80404681895943,-1.607310820845121,48.68333333333333
53.77580015735302,-1.668116152719767,413.85
53.85423576435168,-1.5110167004365012,66.7
53.83701654102212,-1.50751613411435,28.766666666666666
53.865271104652535,-1.508557476995381,63.18333333333333
53.80901905712896,-1.4648543755262913,48.166666666666664
53.84203854248805,-1.409419142819906,56.96666666666667
53.79399847970138,-1.472775814596078,326.8
